household_id;number_of_cars_class;number_of_bikes_class;ovgk;income;statpop_household_id
202355863885319;3;1;A;8;202355863885319
202364210999103;1;0;B;2;202364210999103
202362654033235;2;1;D;4;202362654033235
202354512577327;2;0;None;2;202354512577327
202357492869744;2;0;None;2;202357492869744
202354063804224;2;0;None;2;202354063804224
202340033317123;1;2;B;3;202340033317123
202340482798616;1;0;C;2;202340482798616
202340382447751;1;0;C;2;202340382447751
202340013329627;1;0;C;2;202340013329627
202355863845975;1;0;A;2;202355863845975
202355862660999;1;2;A;3;202355862660999
202364160973266;2;1;D;2;202364160973266
202358893772389;1;0;D;2;202358893772389
202364581025200;1;0;B;3;202364581025200
202351250354368;2;0;D;2;202351250354368
202364580984110;1;2;B;4;202364580984110
202345362823798;3;2;C;2;202345362823798
202344761710494;3;2;C;2;202344761710494
202344362274513;3;2;C;2;202344362274513
202356352516574;2;1;B;5;202356352516574
202350490334965;1;0;D;4;202350490334965
202356322533833;2;0;B;5;202356322533833
202366300153901;2;2;B;4;202366300153901
202340023314743;1;2;D;3;202340023314743
202340233343268;1;2;D;3;202340233343268
202358893769236;1;0;B;2;202358893769236
202358063731594;1;0;B;2;202358063731594
202357573726667;1;0;D;2;202357573726667
202358903774525;1;2;B;4;202358903774525
202356423684263;1;2;B;4;202356423684263
202362654033390;1;2;D;1;202362654033390
202362013953069;1;2;D;1;202362013953069
202366210091104;0;0;A;2;202366210091104
202366070004971;0;0;A;2;202366070004971
202352540417774;0;0;A;2;202352540417774
202355831480743;1;0;A;2;202355831480743
202355863881257;1;0;A;2;202355863881257
202356421492903;1;0;A;2;202356421492903
202340453375900;1;0;B;2;202340453375900
202366120014320;1;0;C;4;202366120014320
202355863863359;1;1;A;1;202355863863359
202358833753340;3;1;B;7;202358833753340
202356462523342;1;0;C;1;202356462523342
202358893768969;1;0;C;1;202358893768969
202356273670478;1;2;A;2;202356273670478
202364511014307;2;2;D;4;202364511014307
202366310160632;0;2;A;3;202366310160632
202361363976021;2;0;None;3;202361363976021
202341232425915;1;1;B;3;202341232425915
202340063321929;3;1;D;8;202340063321929
202359392525391;3;1;D;8;202359392525391
202340453376317;2;2;D;2;202340453376317
202340013308532;2;2;D;2;202340013308532
202340312425362;2;2;D;2;202340312425362
202342862466120;2;2;D;2;202342862466120
202355402559563;1;2;D;4;202355402559563
202354302569248;1;2;D;4;202354302569248
202357032541690;1;2;None;1;202357032541690
202357210041298;1;2;None;1;202357210041298
202356393679294;1;2;None;1;202356393679294
202358433742525;1;2;None;1;202358433742525
202350770337076;2;1;D;1;202350770337076
202350910337941;2;1;D;1;202350910337941
202363004056448;1;0;B;1;202363004056448
202366280143295;1;0;A;1;202366280143295
202358572549563;0;0;D;1;202358572549563
202343203511680;2;2;C;4;202343203511680
202340032916712;2;2;C;4;202340032916712
202340373357761;3;0;B;6;202340373357761
202366202622851;2;0;D;4;202366202622851
202366100013654;2;0;D;4;202366100013654
202352540416968;2;2;B;5;202352540416968
202351672501730;2;2;B;5;202351672501730
202361591548581;1;0;None;1;202361591548581
202342851946958;1;0;None;1;202342851946958
202342091499518;1;2;C;2;202342091499518
202344613532653;2;2;C;3;202344613532653
202340243344130;3;1;C;5;202340243344130
202356063662493;1;0;D;3;202356063662493
202354282551342;1;0;D;3;202354282551342
202356323672007;1;0;D;3;202356323672007
202366440187298;1;2;D;2;202366440187298
202353980356355;1;1;C;1;202353980356355
202351130345333;1;1;C;1;202351130345333
202358533742907;1;1;D;4;202358533742907
202355532544988;1;1;D;4;202355532544988
202365121829258;2;2;C;4;202365121829258
202364160976593;2;2;C;4;202364160976593
202354343818371;3;2;D;5;202354343818371
202361564001389;2;2;D;4;202361564001389
202341653433297;2;2;None;3;202341653433297
202342022468059;2;2;None;3;202342022468059
202357632830593;1;2;None;3;202357632830593
202364361007932;1;0;C;2;202364361007932
202366210123828;1;0;A;3;202366210123828
202366080012950;1;0;A;3;202366080012950
202366210092988;1;0;A;3;202366210092988
202364581037696;1;1;C;3;202364581037696
202364871046548;1;1;C;3;202364871046548
202353990354769;3;0;None;8;202353990354769
202360023910583;0;1;A;2;202360023910583
202361363983375;0;1;A;2;202361363983375
202342762822445;2;0;None;3;202342762822445
202341253415660;2;0;None;3;202341253415660
202366210107804;0;0;A;1;202366210107804
202364581039080;2;2;B;7;202364581039080
202356422587117;2;1;B;4;202356422587117
202366210110557;1;1;A;2;202366210110557
202366082613935;1;1;A;2;202366082613935
202366210075083;1;1;A;2;202366210075083
202345513548767;2;1;None;4;202345513548767
202366020000669;0;0;B;1;202366020000669
202366230137987;0;0;B;1;202366230137987
202357043699529;1;0;D;4;202357043699529
202357603727381;1;0;D;4;202357603727381
202340103327619;2;0;D;4;202340103327619
202342613480220;2;0;D;4;202342613480220
202341411253123;2;0;D;4;202341411253123
202362661604067;1;1;C;2;202362661604067
202362664035176;1;1;C;2;202362664035176
202362664042284;1;1;C;2;202362664042284
202356353674916;1;2;B;2;202356353674916
202359383786136;1;2;B;2;202359383786136
202358863757725;1;2;B;2;202358863757725
202356283671574;1;0;D;1;202356283671574
202356013657155;1;0;D;1;202356013657155
202368004081579;0;0;B;1;202368004081579
202360073914886;2;0;A;2;202360073914886
202352541496593;1;0;A;1;202352541496593
202362954050139;2;2;C;8;202362954050139
202346911700629;2;2;C;8;202346911700629
202354012922250;1;0;B;1;202354012922250
202354073804607;2;2;D;8;202354073804607
202357253717521;1;2;D;3;202357253717521
202356223665586;1;2;D;3;202356223665586
202358223738312;1;2;D;3;202358223738312
202366040001875;3;1;D;4;202366040001875
202366430176653;2;2;A;8;202366430176653
202342543471686;3;2;None;5;202342543471686
202350022501651;2;0;D;3;202350022501651
202362384017855;2;0;D;4;202362384017855
202362664038429;2;0;D;4;202362664038429
202354832826059;3;0;None;8;202354832826059
202342401564969;1;2;D;2;202342401564969
202343073505735;1;2;D;2;202343073505735
202351920377834;1;2;C;1;202351920377834
202358903774520;1;1;B;3;202358903774520
202358723749456;3;2;None;5;202358723749456
202366300150593;2;1;B;4;202366300150593
202360253924153;2;2;None;3;202360253924153
202360232835104;2;2;None;3;202360232835104
202344113523285;1;0;D;1;202344113523285
202345511752915;1;0;D;1;202345511752915
202355302555681;2;1;None;6;202355302555681
202357483722606;2;1;None;6;202357483722606
202354073805392;2;1;C;4;202354073805392
202347463579852;2;2;D;4;202347463579852
202349513603486;1;0;None;1;202349513603486
202345511702657;1;0;None;1;202345511702657
202364581036465;1;0;B;1;202364581036465
202364581026851;1;0;B;1;202364581026851
202342523468490;2;1;C;3;202342523468490
202355872554116;0;1;B;5;202355872554116
202354033802651;1;0;D;2;202354033802651
202358052570830;1;0;D;2;202358052570830
202345663551709;2;2;C;7;202345663551709
202366210034949;1;1;A;3;202366210034949
202366082631135;1;1;A;3;202366082631135
202366402630500;1;1;A;3;202366402630500
202351080437930;2;0;D;1;202351080437930
202352691709784;2;0;D;1;202352691709784
202362664042974;2;0;C;4;202362664042974
202362544030978;2;0;C;4;202362544030978
202361412839196;2;0;C;4;202361412839196
202366120016847;1;0;B;2;202366120016847
202367111872889;1;2;C;2;202367111872889
202367304069447;1;2;C;2;202367304069447
202360023912680;1;2;B;1;202360023912680
202360073914367;1;2;B;1;202360073914367
202361533996375;1;2;B;1;202361533996375
202363004054222;1;2;B;1;202363004054222
202360021739739;1;2;B;1;202360021739739
202340802424987;1;0;D;1;202340802424987
202366330165946;2;1;B;8;202366330165946
202341412440924;2;2;D;7;202341412440924
202355863888837;1;2;A;3;202355863888837
202345011947358;2;2;None;3;202345011947358
202356062520929;2;2;D;1;202356062520929
202354283817180;2;2;D;1;202354283817180
202354052560136;2;2;D;1;202354052560136
202346913573853;2;2;D;3;202346913573853
202346831587749;2;2;D;3;202346831587749
202345513548581;2;2;D;3;202345513548581
202355863856626;0;1;A;3;202355863856626
202355863901676;0;1;A;3;202355863901676
202362482949551;2;2;C;3;202362482949551
202344361735065;1;2;C;2;202344361735065
202360021667597;1;2;A;1;202360021667597
202366210046183;1;2;A;1;202366210046183
202366210085747;1;2;A;1;202366210085747
202352500412258;1;2;A;1;202352500412258
202366210051081;1;2;A;3;202366210051081
202366210132819;1;2;A;3;202366210132819
202345363543665;2;0;None;4;202345363543665
202344611845515;2;0;None;4;202344611845515
202340083324646;1;2;D;8;202340083324646
202356421480562;0;0;A;1;202356421480562
202355863862834;0;0;A;1;202355863862834
202350790337623;2;2;None;5;202350790337623
202347242824209;1;0;C;5;202347242824209
202346433573441;1;0;C;5;202346433573441
202346712277695;1;2;C;6;202346712277695
202355863881423;1;1;A;2;202355863881423
202360211748172;1;0;None;1;202360211748172
202345453545478;2;2;C;5;202345453545478
202344013518480;2;2;C;5;202344013518480
202366210071970;1;2;A;5;202366210071970
202366210077133;1;2;A;5;202366210077133
202366080010187;1;2;A;5;202366080010187
202344163523945;1;2;D;1;202344163523945
202344013521650;1;2;D;1;202344013521650
202358053087934;1;2;C;3;202358053087934
202351511590757;3;2;D;4;202351511590757
202364371686505;3;2;D;2;202364371686505
202364871044022;3;2;D;2;202364871044022
202358062555016;2;0;C;4;202358062555016
202365122934359;1;2;None;2;202365122934359
202361574002813;1;0;None;3;202361574002813
202362611828326;1;0;None;3;202362611828326
202364210986299;0;0;B;1;202364210986299
202364580049879;0;0;B;1;202364580049879
202355863906796;1;1;B;8;202355863906796
202357262829885;1;2;None;3;202357262829885
202349211754507;2;2;D;5;202349211754507
202348313590565;2;2;D;5;202348313590565
202354802563465;1;1;None;1;202354802563465
202354813823671;1;1;None;1;202354813823671
202355833627885;0;0;B;0;202355833627885
202362401447893;3;1;None;3;202362401447893
202361411654720;3;1;None;3;202361411654720
202344363527513;1;1;B;1;202344363527513
202345663553780;1;1;B;1;202345663553780
202366210035091;1;2;A;4;202366210035091
202366432876555;1;2;A;4;202366432876555
202366210055673;1;2;A;4;202366210055673
202366210068180;1;2;A;4;202366210068180
202354732591199;1;2;None;2;202354732591199
202340461445755;1;2;D;6;202340461445755
202362664038380;2;0;C;2;202362664038380
202360023912288;3;2;C;4;202360023912288
202362484025684;3;2;C;4;202362484025684
202357123702487;1;2;B;2;202357123702487
202355913651972;1;2;B;2;202355913651972
202359383791151;1;2;B;2;202359383791151
202355872562698;1;2;B;2;202355872562698
202355183832305;1;2;B;2;202355183832305
202345662921016;1;2;C;2;202345662921016
202366210085764;0;2;A;1;202366210085764
202342823493271;1;2;D;3;202342823493271
202352500414599;2;0;C;4;202352500414599
202350020333540;2;0;C;4;202350020333540
202346812282672;1;1;D;2;202346812282672
202346463564016;1;1;D;2;202346463564016
202354132562492;0;2;D;1;202354132562492
202354023800973;0;2;D;1;202354023800973
202355203833286;0;2;D;1;202355203833286
202366210067311;0;0;B;1;202366210067311
202366210126313;1;0;A;2;202366210126313
202359381487480;1;2;C;2;202359381487480
202359383784977;2;0;B;2;202359383784977
202355893638380;2;0;B;2;202355893638380
202357243714766;0;0;C;2;202357243714766
202356482554354;0;0;C;2;202356482554354
202354243815977;2;1;None;3;202354243815977
202366430184530;1;2;A;8;202366430184530
202366210028625;1;2;A;8;202366210028625
202357643729180;2;0;C;3;202357643729180
202357921485132;2;0;C;3;202357921485132
202342542486624;2;0;D;4;202342542486624
202362974050879;1;2;A;3;202362974050879
202362974050719;1;2;A;3;202362974050719
202362662844417;1;0;C;3;202362662844417
202352811507116;1;0;B;2;202352811507116
202351890431399;1;0;B;2;202351890431399
202351130344855;1;0;B;2;202351130344855
202346713570810;2;2;B;3;202346713570810
202352100393752;0;2;B;2;202352100393752
202355842555347;1;0;None;3;202355842555347
202361571564771;1;0;None;3;202361571564771
202355863896152;0;1;A;2;202355863896152
202355912579483;0;1;A;2;202355912579483
202358893769579;1;1;B;2;202358893769579
202351411505160;1;2;B;4;202351411505160
202354642580604;3;2;None;8;202354642580604
202356113664738;3;2;None;8;202356113664738
202364581034892;1;1;A;1;202364581034892
202364581032191;1;1;A;1;202364581032191
202355863885731;2;1;A;3;202355863885731
202367124068255;1;0;D;1;202367124068255
202351130345958;1;1;A;2;202351130345958
202358903780359;0;0;B;1;202358903780359
202367094062080;1;2;C;3;202367094062080
202350771591985;2;1;D;3;202350771591985
202357193705949;2;0;D;7;202357193705949
202367841511451;2;2;D;5;202367841511451
202364210989906;1;0;B;2;202364210989906
202340213342626;1;0;B;2;202340213342626
202366210083887;1;0;A;3;202366210083887
202366210107389;1;0;A;3;202366210107389
202365111055628;3;2;D;4;202365111055628
202356423682252;1;2;A;2;202356423682252
202341373426900;1;2;B;4;202341373426900
202361133974083;1;1;None;4;202361133974083
202362664038570;2;2;C;5;202362664038570
202364581035973;1;2;B;2;202364581035973
202344713536431;0;2;None;2;202344713536431
202340472485053;0;2;None;2;202340472485053
202360023909570;1;1;A;3;202360023909570
202361533996706;1;1;A;3;202361533996706
202361533997439;1;1;A;3;202361533997439
202342792431213;1;2;D;2;202342792431213
202342542429476;1;2;D;2;202342542429476
202342093455813;1;2;D;2;202342093455813
202362533950875;1;2;None;1;202362533950875
202341923440931;1;2;None;1;202341923440931
202366070005143;1;0;B;1;202366070005143
202366400171872;1;0;B;1;202366400171872
202364581038405;1;2;B;4;202364581038405
202351151599152;2;2;D;3;202351151599152
202357113701553;1;0;C;2;202357113701553
202340213341149;1;2;A;5;202340213341149
202340011461653;1;2;A;5;202340011461653
202354093809090;0;1;D;2;202354093809090
202358613745308;0;1;D;2;202358613745308
202347213578083;0;0;D;1;202347213578083
202357150474090;2;1;D;4;202357150474090
202366160022163;2;2;D;8;202366160022163
202342541564814;1;2;C;5;202342541564814
202342223458608;1;2;C;5;202342223458608
202342583476463;1;2;C;5;202342583476463
202340493368615;1;2;C;5;202340493368615
202352100393781;1;0;B;2;202352100393781
202351920405822;1;0;B;2;202351920405822
202350490333751;3;1;D;2;202350490333751
202351081673111;3;1;D;2;202351081673111
202366210040818;3;1;A;6;202366210040818
202359282521067;2;0;None;3;202359282521067
202355153830882;2;0;None;3;202355153830882
202349113597107;2;1;C;2;202349113597107
202364611020143;1;0;B;1;202364611020143
202348211621747;2;2;None;4;202348211621747
202345662920944;1;2;C;5;202345662920944
202344011886438;1;2;C;1;202344011886438
202364521014884;2;1;None;4;202364521014884
202361361735553;2;2;None;4;202361361735553
202341113416308;1;1;D;5;202341113416308
202342793485790;2;2;D;4;202342793485790
202343193511415;2;2;D;4;202343193511415
202342792429292;2;2;D;4;202342792429292
202340742429974;1;2;C;1;202340742429974
202366210086006;0;0;A;1;202366210086006
202366210074266;0;2;A;2;202366210074266
202366442620784;1;0;B;4;202366442620784
202364872934110;3;1;D;7;202364872934110
202351411649027;2;1;D;3;202351411649027
202343093506772;0;1;C;1;202343093506772
202342823492468;0;1;C;1;202342823492468
202340092917128;1;2;B;4;202340092917128
202360833967292;3;0;None;8;202360833967292
202366430178265;3;1;A;8;202366430178265
202366210118869;3;1;A;8;202366210118869
202366210116436;3;1;A;8;202366210116436
202366172614861;1;1;C;3;202366172614861
202345661524584;1;0;C;2;202345661524584
202346432921368;1;0;C;2;202346432921368
202344613531802;1;0;C;2;202344613531802
202343243510299;1;2;D;3;202343243510299
202342801204731;1;2;D;3;202342801204731
202341043416998;1;2;D;3;202341043416998
202366210107885;0;0;A;1;202366210107885
202366232507209;0;0;A;1;202366232507209
202348113589288;2;1;None;1;202348113589288
202343123508835;1;0;C;2;202343123508835
202351130343232;0;1;A;4;202351130343232
202366210102173;0;1;A;4;202366210102173
202364210988184;0;0;B;1;202364210988184
202364212933077;0;0;B;1;202364212933077
202364162845325;0;0;B;1;202364162845325
202358862833289;2;2;C;4;202358862833289
202366232875423;2;1;C;3;202366232875423
202354093807644;1;0;None;6;202354093807644
202366382638707;0;2;C;2;202366382638707
202366212034786;2;1;A;4;202366212034786
202366210098406;2;1;A;4;202366210098406
202356063660397;2;1;B;7;202356063660397
202354953826870;2;1;B;7;202354953826870
202355862192122;2;1;B;7;202355862192122
202351380341434;1;0;D;1;202351380341434
202352330446366;1;2;D;5;202352330446366
202350103091436;1;2;D;5;202350103091436
202355233834383;0;2;D;8;202355233834383
202356923697956;0;2;D;8;202356923697956
202355872529988;1;1;B;2;202355872529988
202366182633969;2;1;B;5;202366182633969
202366300154812;2;1;B;5;202366300154812
202359383792674;1;2;D;5;202359383792674
202352500413712;0;0;B;1;202352500413712
202351921646992;0;0;B;1;202351921646992
202364611041439;3;1;None;5;202364611041439
202356323672442;1;2;C;2;202356323672442
202341232425909;1;0;B;2;202341232425909
202340273346897;1;0;B;2;202340273346897
202366212622902;1;1;A;2;202366212622902
202366210114324;1;1;A;2;202366210114324
202344012273982;2;2;D;3;202344012273982
202359382542379;1;0;B;2;202359382542379
202354092570490;2;0;C;8;202354092570490
202357213707332;2;0;C;8;202357213707332
